Date,Opponent,Match Type,Server,In,Ace,Error (net or wide),Error (long),Any Error,Speed (#),Serve Number,Serve Location,Serve Desination,Seam,Serve Rating (1-3),Point Score?,Expected SO %,Expected PS%,Opp. Pass Rating
2/3/2023,Geneva,Match,Grant,1,0,0,0,0,36,2,1,6,0,2,1,0.65,0.35,2
2/3/2023,Geneva,Match,Grant,0,0,0,1,1,37,3,1,NA,NA,0,0,1,0,FALSE
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,36,1,1,6,1,1,1,0.7,0.3,3
2/17/2023,PSUA,Match,Grant,1,1,0,0,0,35,2,1,5,1,4,1,0,1,0
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,35,3,1,1,0,2,1,0.65,0.35,2
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,37,4,1,6,1,3,1,0.45,0.55,1
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,38,5,1,5,0,2,1,0.65,0.35,2
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,39,6,1,5,1,2,1,0.65,0.35,2
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,38,7,1,5,0,1,0,0.7,0.3,3
2/17/2023,PSUA,Match,Grant,0,0,1,0,1,37,1,1,NA,NA,0,0,1,0,FALSE
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,38,1,1,5,1,3,1,0.45,0.55,1
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,34,2,1,5,0,3,1,0.45,0.55,1
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,36,3,1,5,0,1,0,0.7,0.3,3
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,38,1,1,6,0,1,1,0.7,0.3,3
2/17/2023,PSUA,Match,Grant,1,0,0,0,0,38,2,1,3,0,1,0,0.7,0.3,3
2/17/2023,PSUA,Match,Grant,1,1,0,0,0,36,1,1,5,1,4,1,0,1,0
2/17/2023,PSUA,Match,Grant,0,0,1,0,1,34,2,1,NA,NA,0,0,1,0,FALSE
4/8/2023,Drew,Match,Grant,1,1,0,0,0,41,1,1,6,0,4,1,0,1,0
4/8/2023,Drew,Match,Grant,1,0,0,0,0,37,1,1,1,1,2,1,0.65,0.35,2
4/8/2023,Drew,Match,Grant,1,0,0,0,0,42,2,1,1,1,2,1,0.65,0.35,2
4/8/2023,Drew,Match,Grant,1,0,0,0,0,42,3,1,6,0,2,0,0.65,0.35,2
4/8/2023,Drew,Match,Grant,1,0,0,0,0,37,1,1,5,0,2,1,0.65,0.35,2
4/8/2023,Drew,Match,Grant,1,0,0,0,0,38,2,1,6,1,3,1,0.45,0.55,1
4/8/2023,Drew,Match,Grant,1,0,0,0,0,37,3,1,6,1,1,1,0.7,0.3,3
4/8/2023,Drew,Match,Grant,0,0,0,1,1,38,4,1,NA,NA,0,0,1,0,FALSE
4/8/2023,Drew,Match,Grant,0,0,0,1,1,37,1,1,NA,NA,0,0,1,0,FALSE
4/8/2023,Drew,Match,Grant,1,0,0,0,0,,1,1,5,1,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Grant,1,0,0,0,0,37,1,1,1,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Grant,1,0,0,0,0,36,1,1,6,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Grant,1,0,0,0,0,31,1,1,1,0,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Grant,1,0,0,0,0,37,2,1,6,0,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Grant,1,0,0,0,0,38,1,1,6,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Grant,1,0,0,0,0,36,1,1,1,0,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,55,1,1,1,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Juan,0,0,1,0,1,52,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,46,1,1,1,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,47,2,1,5,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,51,1,1,6,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,53,1,1,1,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,54,1,1,1,1,3,1,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,58,2,1,6,0,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,46,1,1,6,1,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Juan,1,0,0,0,0,55,2,1,6,0,3,1,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Juan,0,0,1,0,1,54,3,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Juan,0,0,1,0,1,48,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Max,0,0,1,0,1,46,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Max,1,0,0,0,0,51,1,1,1,1,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Max,1,0,0,0,0,42,2,1,5,1,3,1,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Max,0,0,1,0,1,53,3,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Max,1,0,0,0,0,37,1,1,1,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Max,0,0,1,0,1,46,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Max,0,0,1,0,1,53,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Gavin,1,0,0,0,0,44,1,1,6,0,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Gavin,1,0,0,0,0,44,1,1,1,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Gavin,1,0,0,0,0,47,1,1,6,1,3,0,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Gavin,0,0,0,1,1,44,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,47,1,1,1,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Chase,0,0,0,1,1,52,2,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,48,1,1,5,1,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,49,2,1,5,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,60,3,1,6,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,52,4,1,6,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,52,1,1,6,0,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Chase,0,0,0,1,1,60,2,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,47,1,1,6,1,3,0,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,49,1,1,6,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,44,1,1,5,1,3,0,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Chase,0,0,1,0,1,36,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Chase,1,0,0,0,0,43,1,1,5,0,3,1,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Chase,0,0,0,1,1,51,2,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Nate,1,0,0,0,0,49,1,1,1,0,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Nate,0,0,0,1,1,47,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Nate,1,0,0,0,0,55,1,1,1,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Nate,1,0,0,0,0,48,1,1,6,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Nate,1,0,0,0,0,52,1,1,5,1,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Nate,0,0,0,1,1,48,2,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Nate,0,0,1,0,1,44,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Nate,1,0,0,0,0,42,1,1,6,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Ethan,1,0,0,0,0,34,1,6,6,0,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Ethan,1,0,0,0,0,33,2,6,6,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Ethan,1,0,0,0,0,30,3,6,6,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Ethan,0,0,0,1,1,33,1,6,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Ethan,1,0,0,0,0,35,1,6,6,0,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Chris,1,0,0,0,0,51,1,1,6,1,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Chris,1,0,0,0,0,54,1,1,5,0,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Chris,1,0,0,0,0,51,1,1,5,0,3,1,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Chris,1,0,0,0,0,57,2,1,6,1,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Chris,0,0,0,1,1,52,1,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,46,1,1,1,0,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,44,1,1,6,1,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,48,2,1,5,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,42,1,1,5,1,3,0,0.45,0.55,1
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,40,1,1,5,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,41,1,1,6,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,47,2,1,6,1,1,0,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,38,1,1,1,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,43,2,1,6,0,1,1,0.7,0.3,3
10/27/2023,Blue/Gold,Scrimmage,Octavian,1,0,0,0,0,50,3,1,6,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Will,1,0,0,0,0,43,1,1,1,0,2,1,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Will,0,0,1,0,1,49,2,1,NA,NA,0,0,1,0,FALSE
10/27/2023,Blue/Gold,Scrimmage,Will,1,0,0,0,0,41,1,1,1,1,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Will,1,0,0,0,0,46,1,1,1,0,2,0,0.65,0.35,2
10/27/2023,Blue/Gold,Scrimmage,Will,0,0,0,1,1,43,1,1,NA,NA,0,0,1,0,FALSE
1/16/2024,Juniata,Practice,Jared,1,0,0,0,0,40,1,1,6,1,2,1,0.65,0.35,2
1/16/2024,Juniata,Practice,Jared,1,0,0,0,0,42,2,1,6,0,1,0,0.7,0.3,3
1/16/2024,Juniata,Practice,Tyler P,1,0,0,0,0,42,1,1,6,1,2,1,0.65,0.35,2
1/16/2024,Juniata,Practice,Tyler P,1,0,0,0,0,47,2,1,6,1,2,0,0.65,0.35,2
1/16/2024,Juniata,Practice,Luke,1,0,0,0,0,45,1,1,5,0,3,0,0.45,0.55,1
1/16/2024,Juniata,Practice,Nate,1,0,0,0,0,44,1,1,6,1,2,0,0.65,0.35,2
1/16/2024,Juniata,Practice,Drew,1,1,0,0,0,34,1,6,4,1,4,1,0,1,0
1/16/2024,Juniata,Practice,Drew,1,0,0,0,0,33,1,6,6,0,2,0,0.65,0.35,2
1/16/2024,Juniata,Practice,Chase,1,0,0,0,0,46,1,1,6,0,3,1,0.45,0.55,1
1/16/2024,Juniata,Practice,Chase,1,0,0,0,0,47,2,1,5,0,1,0,0.7,0.3,3
1/16/2024,Juniata,Practice,Chris,1,0,0,0,0,46,1,1,5,1,2,1,0.65,0.35,2
1/16/2024,Juniata,Practice,Chris,1,0,0,0,0,52,2,1,6,0,3,1,0.45,0.55,1
1/16/2024,Juniata,Practice,Chris,0,0,0,1,1,51,3,1,NA,NA,0,0,1,0,FALSE
1/16/2024,Juniata,Practice,Max,1,0,0,0,0,42,1,1,5,1,2,0,0.65,0.35,2
1/16/2024,Juniata,Practice,Will,1,0,0,0,0,53,1,1,6,0,1,0,0.7,0.3,3
1/16/2024,Juniata,Practice,Jared,1,0,0,0,0,44,1,1,5,0,3,1,0.45,0.55,1
1/16/2024,Juniata,Practice,Tyler P,1,1,0,0,0,44,1,1,6,1,4,1,0,1,0
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,48,1,1,5,0,3,0,0.45,0.55,1
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,53,1,1,5,0,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Tyler G,0,0,1,0,1,60,2,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Drew,1,0,0,0,0,35,1,6,6,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,48,1,1,6,0,3,0,0.45,0.55,1
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,41,1,1,6,0,3,0,0.45,0.55,1
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,47,1,1,5,0,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,48,1,1,6,1,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,58,1,1,5,1,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Drew,1,0,0,0,0,34,1,5,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,45,1,1,6,1,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,47,2,1,5,1,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,52,3,1,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,38,1,5,1,1,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,37,2,5,1,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,36,1,1,5,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,45,1,1,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,47,1,1,5,1,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,47,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,47,1,1,5,1,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Drew,1,0,0,0,0,35,1,5,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,46,1,1,6,1,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,54,2,1,6,0,3,0,0.45,0.55,1
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,39,1,1,5,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,37,2,1,6,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,51,1,1,6,1,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,48,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler G,0,0,1,0,1,62,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Chase,0,0,0,1,1,45,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,50,1,1,5,1,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,38,1,5,6,1,3,0,0.45,0.55,1
2/1/2024,Carthage,Match,Luke,0,0,1,0,1,51,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,49,1,1,6,0,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,46,2,1,5,1,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,1,0,0,0,52,3,1,1,1,4,1,0,1,0
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,48,1,1,5,0,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,50,2,1,6,1,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,52,3,1,1,1,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,47,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,64,1,1,5,1,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,60,2,1,5,1,3,0,0.45,0.55,1
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,44,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,49,1,1,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,36,1,1,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,50,1,1,6,0,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Luke,1,1,0,0,0,61,2,1,6,1,4,1,0,1,0
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,50,1,1,6,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Juan,0,0,0,1,1,41,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,57,1,1,6,1,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,52,1,1,5,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler G,1,1,0,0,0,58,1,1,6,1,4,1,0,1,0
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,59,1,1,5,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,68,2,1,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,44,1,1,1,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,41,2,1,6,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,49,1,1,5,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,38,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,51,1,1,1,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,49,2,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,1,0,0,0,53,1,1,1,1,4,1,0,1,0
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,54,1,1,6,0,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,50,1,1,5,1,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,49,2,1,6,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler G,0,0,1,0,1,63,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,46,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,0,0,0,1,1,53,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,37,1,1,6,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Juan,0,0,1,0,1,34,2,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,50,1,1,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,51,1,1,6,0,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,49,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,58,1,1,6,0,3,0,0.45,0.55,1
2/1/2024,Carthage,Match,Chase,0,0,1,0,1,46,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,48,1,1,6,0,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,50,2,1,6,0,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,47,1,1,6,0,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,48,2,1,5,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler P,0,0,1,0,1,54,3,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Juan,1,1,0,0,0,34,1,1,3,1,4,1,0,1,0
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,36,1,1,5,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Juan,0,0,1,0,1,35,2,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Luke,0,0,1,0,1,50,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,48,1,1,1,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler G,1,0,0,0,0,57,1,1,1,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,46,1,1,5,0,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,44,2,1,6,0,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,49,3,1,6,1,3,1,0.45,0.55,1
2/1/2024,Carthage,Match,Chase,1,0,0,0,0,46,1,1,6,1,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,51,1,1,5,1,2,1,0.65,0.35,2
2/1/2024,Carthage,Match,Tyler P,0,0,0,1,1,53,2,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,37,1,1,5,0,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,51,1,1,6,1,2,0,0.65,0.35,2
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,48,1,1,6,0,1,1,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,47,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Tyler G,0,0,1,0,1,54,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Chase,0,0,0,1,1,46,1,1,NA,NA,0,0,1,0,FALSE
2/1/2024,Carthage,Match,Tyler P,1,0,0,0,0,47,1,1,6,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Juan,1,0,0,0,0,38,1,1,5,0,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Luke,1,0,0,0,0,49,1,1,6,1,1,0,0.7,0.3,3
2/1/2024,Carthage,Match,Reese,1,0,0,0,0,46,1,1,6,0,1,1,0.7,0.3,3
2/2/2024,Mount Union,Match,Reese,1,0,0,0,0,48,2,1,6,0,1,1,0.7,0.3,3
2/2/2024,Mount Union,Match,Reese,1,0,0,0,0,47,3,1,6,1,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Tyler G,1,0,0,0,0,61,1,1,5,1,3,1,0.45,0.55,1
2/2/2024,Mount Union,Match,Tyler G,1,0,0,0,0,56,2,1,6,1,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Drew,1,0,0,0,0,36,1,5,6,1,2,1,0.65,0.35,2
2/2/2024,Mount Union,Match,Drew,1,0,0,0,0,34,2,5,6,1,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Tyler P,0,0,1,0,1,44,1,1,NA,NA,0,0,1,0,FALSE
2/2/2024,Mount Union,Match,Juan,1,0,0,0,0,40,1,1,1,0,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Luke,1,0,0,0,0,48,1,1,1,0,2,1,0.65,0.35,2
2/2/2024,Mount Union,Match,Luke,1,0,0,0,0,46,2,1,1,0,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Reese,1,0,0,0,0,50,1,1,5,1,1,1,0.7,0.3,3
2/2/2024,Mount Union,Match,Reese,1,0,0,0,0,48,2,1,5,1,3,1,0.45,0.55,1
2/2/2024,Mount Union,Match,Reese,1,0,0,0,0,50,3,1,6,1,2,1,0.65,0.35,2
2/2/2024,Mount Union,Match,Reese,1,0,0,0,0,53,1,1,6,1,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Tyler G,0,0,1,0,1,56,1,1,NA,NA,0,0,1,0,FALSE
2/2/2024,Mount Union,Match,Drew,1,0,0,0,0,35,1,5,5,0,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Drew,1,0,0,0,0,37,2,5,5,0,1,1,0.7,0.3,3
2/2/2024,Mount Union,Match,Drew,1,0,0,0,0,34,3,5,6,0,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Tyler P,1,0,0,0,0,48,1,1,5,0,2,0,0.65,0.35,2
2/2/2024,Mount Union,Match,Juan,1,0,0,0,0,41,1,5,1,1,2,1,0.65,0.35,2
2/2/2024,Mount Union,Match,Juan,0,0,1,0,1,39,2,5,NA,NA,0,0,1,0,FALSE
2/2/2024,Mount Union,Match,Luke,1,0,0,0,0,47,1,1,6,1,3,1,0.45,0.55,1
2/2/2024,Mount Union,Match,Luke,1,0,0,0,0,50,1,1,6,1,2,1,0.65,0.35,2
2/2/2024,Mount Union,Match,Will,1,1,0,0,0,46,1,1,6,1,4,1,0,1,0
2/2/2024,Mount Union,Match,Will,1,0,0,0,0,48,1,1,6,0,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Tyler G,1,0,0,0,0,54,1,1,6,1,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Drew,1,0,0,0,0,37,1,1,1,0,1,1,0.7,0.3,3
2/2/2024,Mount Union,Match,Drew,1,0,0,0,0,39,2,1,1,0,1,0,0.7,0.3,3
2/2/2024,Mount Union,Match,Tyler P,1,0,0,0,0,45,1,1,5,1,2,1,0.65,0.35,2
